kategorie,betrag_chf,periode,altersgruppe,datentyp
5117.03: Küchenkräuter,2.43414714063283,2018,übrige Nichterwerbstätige,Altersklasse
5117.04: Kohlgemüse,3.74091201171924,2018,übrige Nichterwerbstätige,Altersklasse
5117.05: Tomaten,7.49111939344027,2018,übrige Nichterwerbstätige,Altersklasse
5117.06: Bohnen und Erbsen,2.7614355861607,2018,übrige Nichterwerbstätige,Altersklasse
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",8.10313776045638,2018,übrige Nichterwerbstätige,Altersklasse
5117.08: Zwiebeln,2.10618985289619,2018,übrige Nichterwerbstätige,Altersklasse
5117.09: Knoblauch,0.699005055763206,2018,übrige Nichterwerbstätige,Altersklasse
5117.10: Rüben und anderes Wurzelgemüse,11.1253822485521,2018,übrige Nichterwerbstätige,Altersklasse
5117.11: Frische Pilze,2.0966879555126,2018,übrige Nichterwerbstätige,Altersklasse
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.83278203219181,2018,übrige Nichterwerbstätige,Altersklasse
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,5.49403968361779,2018,übrige Nichterwerbstätige,Altersklasse
5117.14: Kartoffeln,6.2399317848193,2018,übrige Nichterwerbstätige,Altersklasse
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,4.73207260674093,2018,übrige Nichterwerbstätige,Altersklasse
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",39.9941083474361,2018,übrige Nichterwerbstätige,Altersklasse
5118.01: Zucker,1.99678293904611,2018,übrige Nichterwerbstätige,Altersklasse
"5118.02: Konfitüren, Marmeladen, Kompott",3.95227354059129,2018,übrige Nichterwerbstätige,Altersklasse
5118.03: Honig,2.98733512958662,2018,übrige Nichterwerbstätige,Altersklasse
5118.04: Schokolade,19.6294453665314,2018,übrige Nichterwerbstätige,Altersklasse
5118.05: Süsswaren,3.8355724280028,2018,übrige Nichterwerbstätige,Altersklasse
5118.06: Speiseeis,7.19215237752205,2018,übrige Nichterwerbstätige,Altersklasse
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.400546566155804,2018,übrige Nichterwerbstätige,Altersklasse
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",33.4217874925241,2018,übrige Nichterwerbstätige,Altersklasse
"5119.01: Saucen, Würzstoffe und Würze",11.7100547954754,2018,übrige Nichterwerbstätige,Altersklasse
5119.02: Salz und Gewürze,2.88854393106239,2018,übrige Nichterwerbstätige,Altersklasse
5119.03: Suppen und Bouillons,3.31864325539513,2018,übrige Nichterwerbstätige,Altersklasse
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.676285533056938,2018,übrige Nichterwerbstätige,Altersklasse
5119.05: Küchenfertige Mahlzeiten,10.0292709359773,2018,übrige Nichterwerbstätige,Altersklasse
5119.06: Vegetarische Sojaprodukte,0.762880838150681,2018,übrige Nichterwerbstätige,Altersklasse
5119.07: Sonstige Nahrungsmittel,3.83623294306434,2018,übrige Nichterwerbstätige,Altersklasse
512: Alkoholfreie Getränke,55.4243068049708,2018,übrige Nichterwerbstätige,Altersklasse
"5121: Kaffee, Tee und Kakao",30.8507735282569,2018,übrige Nichterwerbstätige,Altersklasse
5121.01: Bohnenkaffee und gemahlener Kaffee,25.6547852558402,2018,übrige Nichterwerbstätige,Altersklasse
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,1.26826412876015,2018,übrige Nichterwerbstätige,Altersklasse
"5121.03: Tee, Kräutertee und Surrogate",3.32386652590945,2018,übrige Nichterwerbstätige,Altersklasse
"5122: Mineralwasser, Limonaden und Säfte",24.5735332767139,2018,übrige Nichterwerbstätige,Altersklasse
5122.01: Mineralwasser,7.55080549894564,2018,übrige Nichterwerbstätige,Altersklasse
5122.02: Alkoholfreie Süssgetränke,8.17630695491173,2018,übrige Nichterwerbstätige,Altersklasse
5122.03: Sirupe für Getränke,0.740911199353694,2018,übrige Nichterwerbstätige,Altersklasse
5122.04: Fruchtsäfte,7.68963939524572,2018,übrige Nichterwerbstätige,Altersklasse
52: Alkoholische Getränke und Tabakwaren,114.353240759651,2018,übrige Nichterwerbstätige,Altersklasse
521: Alkoholische Getränke,92.3156333215652,2018,übrige Nichterwerbstätige,Altersklasse
5211: Branntweine,8.65489732187303,2018,übrige Nichterwerbstätige,Altersklasse
5211.01: Branntweine,6.17882480840244,2018,übrige Nichterwerbstätige,Altersklasse
5211.02: Alkoholische und alkoholfreie Liköre und likörhaltige Aperitifs,2.47607251347059,2018,übrige Nichterwerbstätige,Altersklasse
5212: Weine,74.3371957172735,2018,übrige Nichterwerbstätige,Altersklasse
5212.01: Schweizer Rotweine und Rosés,10.827728976954,2018,übrige Nichterwerbstätige,Altersklasse
5212.02: Ausländische Rotweine und Rosés,25.4123472989796,2018,übrige Nichterwerbstätige,Altersklasse
5212.03: Rotweine und Rosés ohne Herkunftsangabe,12.1663582299672,2018,übrige Nichterwerbstätige,Altersklasse
5212.04: Schweizer Weissweine,10.3549186084833,2018,übrige Nichterwerbstätige,Altersklasse
5212.05: Ausländische Weissweine,4.80765135145807,2018,übrige Nichterwerbstätige,Altersklasse
5212.06: Weissweine ohne Herkunftsangabe,3.07902318483138,2018,übrige Nichterwerbstätige,Altersklasse
5212.07: Schaumweine,4.81779118966601,2018,übrige Nichterwerbstätige,Altersklasse
"5212.08: Auf Wein basierte Aperitifs, Apfelweine und Süssweine",2.20139056574957,2018,übrige Nichterwerbstätige,Altersklasse
"5212.09: Alkoholfreie Weine, Apfelweine und Aperitifs",0.669986311184426,2018,übrige Nichterwerbstätige,Altersklasse
5213: Bier,9.3235402824187,2018,übrige Nichterwerbstätige,Altersklasse
5213.00: Alkoholhaltiges und alkoholfreies Bier,9.3235402824187,2018,übrige Nichterwerbstätige,Altersklasse
522: Tabakwaren,22.0376074380853,2018,übrige Nichterwerbstätige,Altersklasse
5220: Tabakwaren,22.0376074380853,2018,übrige Nichterwerbstätige,Altersklasse
5220.01: Zigaretten,19.8428661610787,2018,übrige Nichterwerbstätige,Altersklasse
53: Gast- und Beherbergungsstätten,465.28188521883,2018,übrige Nichterwerbstätige,Altersklasse
531: Gaststätten,352.774311983354,2018,übrige Nichterwerbstätige,Altersklasse
"5311: Restaurants, Cafés und Bars",273.823302915529,2018,übrige Nichterwerbstätige,Altersklasse
"5311.01: Mahlzeiten in Restaurants, Cafés und Bars",162.330783164422,2018,übrige Nichterwerbstätige,Altersklasse
"5311.02: Alkoholfreie Getränke in Restaurants, Cafés und Bars",54.1463833569878,2018,übrige Nichterwerbstätige,Altersklasse
"5311.03: Alkoholische Getränke in Restaurants, Cafés und Bars",57.3461363941194,2018,übrige Nichterwerbstätige,Altersklasse
5312: Selbstbedienungsrestaurants und Take-aways,38.8593632985836,2018,übrige Nichterwerbstätige,Altersklasse
5312.01: Mahlzeiten in Selbstbedienungsrestaurants und Take-aways,25.3048369375096,2018,übrige Nichterwerbstätige,Altersklasse
5312.02: Alkoholfreie Getränke in Selbstbedienungsrestaurants und Take-aways,8.34171729713455,2018,übrige Nichterwerbstätige,Altersklasse
5312.03: Alkoholische Getränke in Selbstbedienungsrestaurants und Take-aways,5.21280906393939,2018,übrige Nichterwerbstätige,Altersklasse
5313: Kantinen,4.41969823215832,2018,übrige Nichterwerbstätige,Altersklasse
5313.01: Mahlzeiten in Kantinen,3.72476001003787,2018,übrige Nichterwerbstätige,Altersklasse
5314: Bei Privaten,35.671947537083,2018,übrige Nichterwerbstätige,Altersklasse
5314.01: Mahlzeiten bei Privaten anlässlich von Einladungen,24.7704430395925,2018,übrige Nichterwerbstätige,Altersklasse
5314.02: Alkoholfreie Getränke bei Privaten anlässlich von Einladungen,3.51445603011802,2018,übrige Nichterwerbstätige,Altersklasse
5314.03: Alkoholische Getränke bei Privaten anlässlich von Einladungen,7.3870484673725,2018,übrige Nichterwerbstätige,Altersklasse
532: Beherbergungsstätten,112.507573235476,2018,übrige Nichterwerbstätige,Altersklasse
5320: Beherbergungsstätten,112.507573235476,2018,übrige Nichterwerbstätige,Altersklasse
"5320.01: Hotels, Pensionen und Privatzimmer",89.4157846982139,2018,übrige Nichterwerbstätige,Altersklasse
"5320.02: Ferienwohnungen, Campingplätze und sonstige Übernachtungen",23.091788537262,2018,übrige Nichterwerbstätige,Altersklasse
56: Bekleidung und Schuhe,151.180368614099,2018,übrige Nichterwerbstätige,Altersklasse
561: Bekleidung,117.996877305407,2018,übrige Nichterwerbstätige,Altersklasse
5612: Herrenbekleidung,31.5805264835372,2018,übrige Nichterwerbstätige,Altersklasse
"5612.01: Herrenmäntel, -jacken und -anzüge",8.60248811368035,2018,übrige Nichterwerbstätige,Altersklasse
5612.02: Hosen für Herren,7.18440212953224,2018,übrige Nichterwerbstätige,Altersklasse
5612.03: Hemden für Herren,4.40377102112636,2018,übrige Nichterwerbstätige,Altersklasse
5612.04: Pullover und T-shirts für Herren,4.89649931868014,2018,übrige Nichterwerbstätige,Altersklasse
5612.05: Unterwäsche und übrige Herrenbekleidung,3.49140827230695,2018,übrige Nichterwerbstätige,Altersklasse
5612.06: Sport- und Arbeitskleider für Herren,3.00195762821113,2018,übrige Nichterwerbstätige,Altersklasse
5613: Damenbekleidung,73.3508094521301,2018,übrige Nichterwerbstätige,Altersklasse
"5613.01: Mäntel, Jacken und Anzüge für Damen",15.1950228440679,2018,übrige Nichterwerbstätige,Altersklasse
5613.02: Röcke für Damen,6.75198199513745,2018,übrige Nichterwerbstätige,Altersklasse
5613.03: Hosen für Damen,14.3194583580173,2018,übrige Nichterwerbstätige,Altersklasse
5613.04: Blusen für Damen,7.60940767116617,2018,übrige Nichterwerbstätige,Altersklasse
5613.05: Pullover und T-shirts für Damen,16.796683995948,2018,übrige Nichterwerbstätige,Altersklasse
5613.06: Unterwäsche und übrige Damenbekleidung,8.61368589077316,2018,übrige Nichterwerbstätige,Altersklasse
5613.07: Sport- und Arbeitskleider für Damen,4.06456869702018,2018,übrige Nichterwerbstätige,Altersklasse
"5615: Bekleidungszubehör, Näh- und Strickwaren",7.4258364101498,2018,übrige Nichterwerbstätige,Altersklasse
5615.01: Bekleidungszubehör,5.04305146041929,2018,übrige Nichterwerbstätige,Altersklasse
5615.02: Näh- und Strickwaren,2.38278494973052,2018,übrige Nichterwerbstätige,Altersklasse
"5616: Reinigung, Reparaturen und Miete von Bekleidung",3.79475566600286,2018,übrige Nichterwerbstätige,Altersklasse
"5616.00: Reinigung, Reparaturen und Miete von Bekleidung",3.79475566600286,2018,übrige Nichterwerbstätige,Altersklasse
562: Schuhe,33.1834913086915,2018,übrige Nichterwerbstätige,Altersklasse
5621: Herrenschuhe,11.8869852030083,2018,übrige Nichterwerbstätige,Altersklasse
5621.00: Herrenschuhe,11.8869852030083,2018,übrige Nichterwerbstätige,Altersklasse
5622: Damenschuhe,20.3330430045111,2018,übrige Nichterwerbstätige,Altersklasse
5622.00: Damenschuhe,20.3330430045111,2018,übrige Nichterwerbstätige,Altersklasse
5624: Reparaturen und Miete von Schuhen,0.929767153914398,2018,übrige Nichterwerbstätige,Altersklasse
"5624.00: Reparaturen und Miete von Schuhen, Zubehör für Schuhe",0.929767153914398,2018,übrige Nichterwerbstätige,Altersklasse
57: Wohnen und Energie,1183.21543198915,2018,übrige Nichterwerbstätige,Altersklasse
"571: Miete, Hypothekarzinsen, Nebenkosten und Energie des Hauptwohnsitzes",1066.8918571921,2018,übrige Nichterwerbstätige,Altersklasse
5711: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,789.962362785035,2018,übrige Nichterwerbstätige,Altersklasse
5711.00: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,789.962362785035,2018,übrige Nichterwerbstätige,Altersklasse
5712: Nebenkosten des Hauptwohnsitzes,148.801598636573,2018,übrige Nichterwerbstätige,Altersklasse
5712.01: Nebenkosten pauschal des Hauptwohnsitzes,94.7048844859051,2018,übrige Nichterwerbstätige,Altersklasse
5712.02: Kehrichtabfuhrgebühren des Hauptwohnsitzes,7.02190501157169,2018,übrige Nichterwerbstätige,Altersklasse
5712.03: Abwassergebühren des Hauptwohnsitzes,4.36632727143192,2018,übrige Nichterwerbstätige,Altersklasse
5712.04: Wasserzins des Hauptwohnsitzes,6.4082039597105,2018,übrige Nichterwerbstätige,Altersklasse
5712.05: Laufende Unterhaltskosten des Hauptwohnsitzes,36.3002779079536,2018,übrige Nichterwerbstätige,Altersklasse
5713: Energie des Hauptwohnsitzes,128.127895770491,2018,übrige Nichterwerbstätige,Altersklasse
5713.01: Elektrizität des Hauptwohnsitzes,74.166208348177,2018,übrige Nichterwerbstätige,Altersklasse
5713.02: Gas und andere Brennstoffe des Hauptwohnsitzes,22.9258875719157,2018,übrige Nichterwerbstätige,Altersklasse
5713.03: Zentralheizung oder Fernwärme des Hauptwohnsitzes,31.0357998503987,2018,übrige Nichterwerbstätige,Altersklasse
"572: Miete, Hypothekarzinsen, Nebenkosten und Energie der Nebenwohnsitze",41.6115240622298,2018,übrige Nichterwerbstätige,Altersklasse
5721: Nettomiete und Hypothekarzinsen der Nebenwohnsitze,22.0841656655909,2018,übrige Nichterwerbstätige,Altersklasse
5721.00: Nettomiete und Hypothekarzinsen der Nebenwohnsitze,22.0841656655909,2018,übrige Nichterwerbstätige,Altersklasse
5722: Nebenkosten der Nebenwohnsitze,11.5902089521129,2018,übrige Nichterwerbstätige,Altersklasse
5722.00: Nebenkosten der Nebenwohnsitze,11.5902089521129,2018,übrige Nichterwerbstätige,Altersklasse
5723: Energie (Nebenwohnsitze),7.93714944452603,2018,übrige Nichterwerbstätige,Altersklasse
5723.00: Energie der Nebenwohnsitze,7.93714944452603,2018,übrige Nichterwerbstätige,Altersklasse
573: Reparaturen und Unterhalt der Wohnung,74.7120507348224,2018,übrige Nichterwerbstätige,Altersklasse
5730: Reparaturen und Unterhalt der Wohnung,74.7120507348224,2018,übrige Nichterwerbstätige,Altersklasse
5730.01: Baumaterial für selbst durchgeführte Reparaturen,6.55000806694245,2018,übrige Nichterwerbstätige,Altersklasse
5730.02: Reparaturen durch Dritte,68.1620426678799,2018,übrige Nichterwerbstätige,Altersklasse
58: Wohnungseinrichtung und laufende Haushaltsführung,221.343296658248,2018,übrige Nichterwerbstätige,Altersklasse
"581: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",73.9162340663523,2018,übrige Nichterwerbstätige,Altersklasse
"5810: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",73.9162340663523,2018,übrige Nichterwerbstätige,Altersklasse
5810.01: Möbel für Wohnzimmer oder Büro,26.3732124933282,2018,übrige Nichterwerbstätige,Altersklasse
"5810.03: Möbel für Küche, Badzimmer, Garten und andere Räume",16.2851208417615,2018,übrige Nichterwerbstätige,Altersklasse
5810.04: Einrichtungszubehör und Kunstwerke,13.9723288810842,2018,übrige Nichterwerbstätige,Altersklasse
582: Haushaltswäsche und Heimtextilien,23.0846521690693,2018,übrige Nichterwerbstätige,Altersklasse
5820: Haushaltswäsche und Heimtextilien,23.0846521690693,2018,übrige Nichterwerbstätige,Altersklasse
"5820.01: Matratzen, Duvets und Kissen",8.13869108219336,2018,übrige Nichterwerbstätige,Altersklasse
"5820.02: Decken, Bettwäsche, andere Haushaltswäsche und -textilien",9.55015468209323,2018,übrige Nichterwerbstätige,Altersklasse
"5820.03: Wandbehänge, Vorhänge, Möbelbezugsstoffe und Zubehör",5.39580640478268,2018,übrige Nichterwerbstätige,Altersklasse
583: Haushalts- und Küchengeräte,52.0117633237144,2018,übrige Nichterwerbstätige,Altersklasse
5831: Haushaltgeräte,37.4377816481295,2018,übrige Nichterwerbstätige,Altersklasse
"5831.01: Kühlschränke, Geschirrspülmaschinen, Waschmaschinen und Wäschetrockner",11.6272782313754,2018,übrige Nichterwerbstätige,Altersklasse
"5831.02: Kochherde, Grills, Heiz- und Raumpflegegeräte",13.720187959844,2018,übrige Nichterwerbstätige,Altersklasse
5831.03: Kleine elektrische Haushaltsgeräte,9.20744563782385,2018,übrige Nichterwerbstätige,Altersklasse
5832: Küchen- und Kochgeräte,14.5739816755849,2018,übrige Nichterwerbstätige,Altersklasse
"5832.01: Glaswaren, Geschirr",3.47167095120246,2018,übrige Nichterwerbstätige,Altersklasse
5832.03: Küchen- und Kochgeräte,7.71634996656125,2018,übrige Nichterwerbstätige,Altersklasse
5832.04: Anderes Zubehör für die Haushaltsführung,3.16283736189462,2018,übrige Nichterwerbstätige,Altersklasse
584: Werkzeuge für Haus und Garten,24.5762933725884,2018,übrige Nichterwerbstätige,Altersklasse
5841: Werkzeuge und Zubehör ohne Motor für Haus und Garten,17.3758856144892,2018,übrige Nichterwerbstätige,Altersklasse
5841.01: Kleinmaterial und Zubehör für den Unterhalt von Haus und Garten,13.90499241785,2018,übrige Nichterwerbstätige,Altersklasse
5841.02: Werkzeuge ohne Motor für Haus und Garten,3.47089319663917,2018,übrige Nichterwerbstätige,Altersklasse
5842: Maschinen mit Motor für Haus und Garten,7.20040775809923,2018,übrige Nichterwerbstätige,Altersklasse
5842.00: Maschinen mit Motor für Haus und Garten,7.20040775809923,2018,übrige Nichterwerbstätige,Altersklasse
585: Laufende Haushaltsführung,47.7543537265231,2018,übrige Nichterwerbstätige,Altersklasse
5851: Nicht dauerhafte Haushaltsartikel,31.3346923707486,2018,übrige Nichterwerbstätige,Altersklasse
5851.01: Wasch- und Reinigungsmittel,16.995084241084,2018,übrige Nichterwerbstätige,Altersklasse
5851.02: Reinigungsmaterial,1.24964243349573,2018,übrige Nichterwerbstätige,Altersklasse
"5851.03: Abfallsäcke ohne Gebühren, aus Plastik oder Papier",0.372414765834937,2018,übrige Nichterwerbstätige,Altersklasse
5851.04: Sonstige nicht dauerhafte Haushaltsartikel,12.717550930334,2018,übrige Nichterwerbstätige,Altersklasse
5852: Häusliche Dienste,16.4196613557745,2018,übrige Nichterwerbstätige,Altersklasse
5852.00: Häusliche Dienste,16.4196613557745,2018,übrige Nichterwerbstätige,Altersklasse
61: Gesundheitsausgaben,263.071667132684,2018,übrige Nichterwerbstätige,Altersklasse
"611: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",73.6606454374661,2018,übrige Nichterwerbstätige,Altersklasse
"6110: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",73.6606454374661,2018,übrige Nichterwerbstätige,Altersklasse
6110.01: Medikamente,39.957986205181,2018,übrige Nichterwerbstätige,Altersklasse
6110.02: Brillen und Kontaktlinsen,23.1044577880947,2018,übrige Nichterwerbstätige,Altersklasse
"6110.03: Sanitätsmaterial, therapeutische Geräte und Material",10.5982014441904,2018,übrige Nichterwerbstätige,Altersklasse
612: Arztleistungen und Dienstleistungen der Spitäler,189.411021695218,2018,übrige Nichterwerbstätige,Altersklasse
6120: Arztleistungen und Dienstleistungen der Spitäler,189.411021695218,2018,übrige Nichterwerbstätige,Altersklasse
6120.01: Arztleistungen,50.8857159783089,2018,übrige Nichterwerbstätige,Altersklasse
6120.02: Zahnarztleistungen,91.8164918109468,2018,übrige Nichterwerbstätige,Altersklasse
6120.03: Medizinische Labors und Röntgeninstitute,5.71296759390972,2018,übrige Nichterwerbstätige,Altersklasse
6120.04: Dienstleistungen der Spitäler,15.8859183907068,2018,übrige Nichterwerbstätige,Altersklasse
6120.05: Andere ambulante medizinische Dienstleistungen,25.1099279213456,2018,übrige Nichterwerbstätige,Altersklasse
62: Verkehr,606.089184311364,2018,übrige Nichterwerbstätige,Altersklasse
621: Kauf und Betrieb von Personenfahrzeugen,459.527063401772,2018,übrige Nichterwerbstätige,Altersklasse
6211: Autos,175.853518851699,2018,übrige Nichterwerbstätige,Altersklasse
6214: Zubehör und Ersatzteile für Fahrzeuge,14.8161791354385,2018,übrige Nichterwerbstätige,Altersklasse
6214.01: Zubehör und Ersatzteile für motorisierte Fahrzeuge,13.2741945069536,2018,übrige Nichterwerbstätige,Altersklasse
6215: Treibstoffe und Schmiermittel,109.395446512042,2018,übrige Nichterwerbstätige,Altersklasse
6215.01: Benzin,80.5925122851812,2018,übrige Nichterwerbstätige,Altersklasse
6215.02: Diesel,27.700745563914,2018,übrige Nichterwerbstätige,Altersklasse
6215.03: Schmiermittel und andere Pflegemittel für Fahrzeuge,1.10218866294689,2018,übrige Nichterwerbstätige,Altersklasse
6216: Service und Reparaturen an Fahrzeugen,67.9771087019084,2018,übrige Nichterwerbstätige,Altersklasse
6216.00: Service und Reparaturen an Fahrzeugen,67.9771087019084,2018,übrige Nichterwerbstätige,Altersklasse
6217: Übrige Dienstleistungen im Bereich Personenfahrzeuge,79.8162358373214,2018,übrige Nichterwerbstätige,Altersklasse
6217.01: Miete von Garagen und Einstellplätzen,31.6342265349649,2018,übrige Nichterwerbstätige,Altersklasse
6217.02: Parkieren,10.1090743701818,2018,übrige Nichterwerbstätige,Altersklasse
6217.04: Autobahnvignetten Schweiz,3.24694328525432,2018,übrige Nichterwerbstätige,Altersklasse
6217.05: Übrige Dienstleistungen (Fahrzeugmiete usw.),15.1411161376455,2018,übrige Nichterwerbstätige,Altersklasse
622: Verkehrsdienstleistungen,146.562120909592,2018,übrige Nichterwerbstätige,Altersklasse
6221: Beförderung von Personen auf Schienen,23.6857825085394,2018,übrige Nichterwerbstätige,Altersklasse
"6221.01: Zug, Billette oder Streckenabonnemente",22.2527305393022,2018,übrige Nichterwerbstätige,Altersklasse
"6221.02: Tram, Billette oder Streckenabonnemente",1.43305196923727,2018,übrige Nichterwerbstätige,Altersklasse
6222: Beförderung von Personen auf Strassen,6.99873754988369,2018,übrige Nichterwerbstätige,Altersklasse
"6222.01: Bus, Billette oder Streckenabonnemente",3.79339790787322,2018,übrige Nichterwerbstätige,Altersklasse
6222.02: Taxifahrten,3.20533964201047,2018,übrige Nichterwerbstätige,Altersklasse
6223: Beförderung von Personen mit Flugzeugen,28.2650359809974,2018,übrige Nichterwerbstätige,Altersklasse
"6223.00: Flugzeug, Billette",28.2650359809974,2018,übrige Nichterwerbstätige,Altersklasse
6224: Beförderung von Personen auf Wasserwegen,2.00548574517224,2018,übrige Nichterwerbstätige,Altersklasse
"6224.00: Schiff, Billette oder Streckenabonnemente",2.00548574517224,2018,übrige Nichterwerbstätige,Altersklasse
6225: Kombinierte Transportmittel,78.9136747051269,2018,übrige Nichterwerbstätige,Altersklasse
6225.01: Generalabonnemente und Tageskarten SBB,51.4983194384024,2018,übrige Nichterwerbstätige,Altersklasse
6225.02: Halbtaxabonnemente SBB,9.79344025097529,2018,übrige Nichterwerbstätige,Altersklasse
6225.03: Billette für regionalen oder städtischen Verkehrsverbund,8.27872531664277,2018,übrige Nichterwerbstätige,Altersklasse
6225.04: Abonnemente für regionalen oder städtischen Verkehrsverbund,9.34318969910639,2018,übrige Nichterwerbstätige,Altersklasse
6226: Weitere Verkehrsdienstleistungen,6.69340441987214,2018,übrige Nichterwerbstätige,Altersklasse
6226.00: Andere Personen- oder Warentransporte ohne Skilifte,6.69340441987214,2018,übrige Nichterwerbstätige,Altersklasse
63: Nachrichtenübermittlung,157.842967389269,2018,übrige Nichterwerbstätige,Altersklasse
631: Posttaxen,4.58525926754576,2018,übrige Nichterwerbstätige,Altersklasse
6310: Posttaxen,4.58525926754576,2018,übrige Nichterwerbstätige,Altersklasse
6310.00: Posttaxen,4.58525926754576,2018,übrige Nichterwerbstätige,Altersklasse
632: Apparate und Dienstleistungen für Telekommunikation,153.257708121723,2018,übrige Nichterwerbstätige,Altersklasse
6321: Kauf und Miete von Telefonapparaten und Faxgeräten,7.77593305581407,2018,übrige Nichterwerbstätige,Altersklasse
6321.00: Kauf und Miete von Telefonapparaten und Faxgeräten,7.77593305581407,2018,übrige Nichterwerbstätige,Altersklasse
6322: Festnetztelefonie [2],97.2702658542614,2018,übrige Nichterwerbstätige,Altersklasse
6322.01: Festnetz: Abonnementsgebüren oder Pauschalgebühren [3],92.2295474782555,2018,übrige Nichterwerbstätige,Altersklasse
6322.02: Festnetz: Gesprächsgebühren,3.029918381808,2018,übrige Nichterwerbstätige,Altersklasse
6322.03: Festnetz: Gebühren fürs Internet [4],2.01079999419783,2018,übrige Nichterwerbstätige,Altersklasse
6323: Mobiltelefonie,46.2946603403935,2018,übrige Nichterwerbstätige,Altersklasse
6323.01: Mobiltelefonie: Abonnementsgebüren oder Pauschalgebühren [3],40.0575394296435,2018,übrige Nichterwerbstätige,Altersklasse
6323.02: Mobiltelefonie: Gesprächs- und Internetgebühren,6.23712091075,2018,übrige Nichterwerbstätige,Altersklasse
6324: Dienstleistungen von Internetprovidern ohne Telefonabonnement [2],1.91684887125438,2018,übrige Nichterwerbstätige,Altersklasse
"66: Unterhaltung, Erholung und Kultur",555.930470112942,2018,übrige Nichterwerbstätige,Altersklasse
"661: Audiovisuelle-, Foto- und EDV-Ausrüstung und Zubehör",36.7286358223918,2018,übrige Nichterwerbstätige,Altersklasse
"6611: Radios, Audio-, Fernseh- und Videogeräte",9.5127907434332,2018,übrige Nichterwerbstätige,Altersklasse
"6611.00: Radios, Audio-, Fernseh- und Videogeräte",9.5127907434332,2018,übrige Nichterwerbstätige,Altersklasse
"6613: Computer, Büromaschinen und andere Peripheriegeräte",21.8678458275558,2018,übrige Nichterwerbstätige,Altersklasse
6613.01: Computer,11.2249753198158,2018,übrige Nichterwerbstätige,Altersklasse
"6613.02: Drucker, elektronische Agenden und anderes Informatikzubehör",10.64287050774,2018,übrige Nichterwerbstätige,Altersklasse
"6614: Tonträger, Datenträger, Videokassetten und Filme",3.06142228932894,2018,übrige Nichterwerbstätige,Altersklasse
662: Weitere Ausstattung und Artikel für Unterhaltungszwecke,103.776180475266,2018,übrige Nichterwerbstätige,Altersklasse
"6622: Spielzeug, Gesellschaftsspiele und Zeitvertreib",9.70698824056241,2018,übrige Nichterwerbstätige,Altersklasse
6622.01: Spielzeuge,3.63855006825121,2018,übrige Nichterwerbstätige,Altersklasse
6622.04: Sammlungen und sonstige Waren für Unterhaltungszwecke,5.19135002212138,2018,übrige Nichterwerbstätige,Altersklasse
6623: Sport- und Campingartikel sowie Zubehör,13.257071651072,2018,übrige Nichterwerbstätige,Altersklasse
6623.02: Andere Sportartikel,8.48222488885437,2018,übrige Nichterwerbstätige,Altersklasse
6624: Pflanzen und nicht dauerhafte Güter für die Gartenpflege,29.6264385329808,2018,übrige Nichterwerbstätige,Altersklasse
6624.00: Pflanzen und nicht dauerhafte Güter für die Gartenpflege,29.6264385329808,2018,übrige Nichterwerbstätige,Altersklasse
6625: Haustiere und Produkte für deren Haltung,22.2659804332164,2018,übrige Nichterwerbstätige,Altersklasse
6625.01: Haustiere und Produkte für deren Haltung,16.6368621747292,2018,übrige Nichterwerbstätige,Altersklasse
"663: Dienstleistungen für Sport, Erholung und Kultur",149.566784907506,2018,übrige Nichterwerbstätige,Altersklasse
6631: Dienstleistungen für Sport und Erholung,68.806400574435,2018,übrige Nichterwerbstätige,Altersklasse
"6631.02: Dienstleistungen von Sport- und Freizeitanlagen, ohne Skilifte",27.7259439634106,2018,übrige Nichterwerbstätige,Altersklasse
"6631.03: Billette und Abonnemente für Seilbahnen, inklusiv Skilifte",7.54544447374304,2018,übrige Nichterwerbstätige,Altersklasse
6631.05: Sport- und Bastelkurse,8.84478591844752,2018,übrige Nichterwerbstätige,Altersklasse
6631.07: Beiträge an Sportclubs oder -vereine,7.71920932894511,2018,übrige Nichterwerbstätige,Altersklasse
6631.08: Beiträge an Freizeitvereine,2.28311807535133,2018,übrige Nichterwerbstätige,Altersklasse
6631.09: Andere Kurse im Freizeitbereich,8.17139252552207,2018,übrige Nichterwerbstätige,Altersklasse
6632: Kulturelle Dienstleistungen,71.3977840886327,2018,übrige Nichterwerbstätige,Altersklasse
