kategorie,betrag_chf,periode,haushaltstyp,datentyp
"571: Miete, Hypothekarzinsen, Nebenkosten und Energie des Hauptwohnsitzes",1564.132515589592,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5711: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,1242.7629459250227,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5711.00: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,1242.7629459250227,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5712: Nebenkosten des Hauptwohnsitzes,188.04109618088793,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5712.01: Nebenkosten pauschal des Hauptwohnsitzes,151.41226649783462,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5712.02: Kehrichtabfuhrgebühren des Hauptwohnsitzes,9.239134641606409,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5712.04: Wasserzins des Hauptwohnsitzes,3.9315154885928063,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5712.05: Laufende Unterhaltskosten des Hauptwohnsitzes,20.777338459210664,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5713: Energie des Hauptwohnsitzes,133.32847348368205,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5713.01: Elektrizität des Hauptwohnsitzes,76.16771288199901,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5713.02: Gas und andere Brennstoffe des Hauptwohnsitzes,28.001804595313903,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5713.03: Zentralheizung oder Fernwärme des Hauptwohnsitzes,29.15895600636917,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
58: Wohnungseinrichtung und laufende Haushaltsführung,272.1433713999886,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"581: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",99.20512358009614,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5810: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",99.20512358009614,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5810.04: Einrichtungszubehör und Kunstwerke,26.95861921992925,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
582: Haushaltswäsche und Heimtextilien,26.126217639516348,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5820: Haushaltswäsche und Heimtextilien,26.126217639516348,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5820.02: Decken, Bettwäsche, andere Haushaltswäsche und -textilien",9.988707725487423,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
583: Haushalts- und Küchengeräte,43.034994850144535,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5831: Haushaltgeräte,28.324483362360912,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5832: Küchen- und Kochgeräte,14.710511487783634,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5832.01: Glaswaren, Geschirr",4.0379651024160275,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5832.03: Küchen- und Kochgeräte,6.174773637855298,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5832.04: Anderes Zubehör für die Haushaltsführung,3.7454382593629227,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
584: Werkzeuge für Haus und Garten,21.819550727785316,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5841: Werkzeuge und Zubehör ohne Motor für Haus und Garten,20.190484371351292,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5841.01: Kleinmaterial und Zubehör für den Unterhalt von Haus und Garten,17.69291214387323,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
585: Laufende Haushaltsführung,81.95748460244626,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5851: Nicht dauerhafte Haushaltsartikel,32.48551509611856,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5851.01: Wasch- und Reinigungsmittel,18.38469401482767,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
5851.04: Sonstige nicht dauerhafte Haushaltsartikel,12.503167161619029,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
61: Gesundheitsausgaben,249.5331608202597,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"611: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",59.64516192593555,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6110: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",59.64516192593555,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6110.01: Medikamente,32.87062982079086,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6110.02: Brillen und Kontaktlinsen,23.432285067930202,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6110.03: Sanitätsmaterial, therapeutische Geräte und Material",3.3422470372144946,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
612: Arztleistungen und Dienstleistungen der Spitäler,189.88799889432417,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6120: Arztleistungen und Dienstleistungen der Spitäler,189.88799889432417,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6120.01: Arztleistungen,67.43238513032838,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6120.02: Zahnarztleistungen,72.69228909466223,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6120.05: Andere ambulante medizinische Dienstleistungen,33.18668145988392,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
62: Verkehr,603.1287472091567,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
621: Kauf und Betrieb von Personenfahrzeugen,446.40723281596416,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6214: Zubehör und Ersatzteile für Fahrzeuge,10.85528478530947,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6215: Treibstoffe und Schmiermittel,126.89082768191767,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6215.01: Benzin,110.57609753429905,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6216: Service und Reparaturen an Fahrzeugen,57.59337871949942,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6216.00: Service und Reparaturen an Fahrzeugen,57.59337871949942,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6217: Übrige Dienstleistungen im Bereich Personenfahrzeuge,120.54125803745761,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6217.01: Miete von Garagen und Einstellplätzen,32.65669116469128,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6217.02: Parkieren,13.930804016853736,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6217.04: Autobahnvignetten Schweiz,2.4505735251633802,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6217.05: Übrige Dienstleistungen (Fahrzeugmiete usw.),18.1941441986768,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
622: Verkehrsdienstleistungen,156.72151439319245,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6221: Beförderung von Personen auf Schienen,32.3720549082466,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6221.01: Zug, Billette oder Streckenabonnemente",28.908271145041063,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6222: Beförderung von Personen auf Strassen,10.328143653961838,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6222.01: Bus, Billette oder Streckenabonnemente",8.130165350688992,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6225: Kombinierte Transportmittel,74.20667152561207,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6225.01: Generalabonnemente und Tageskarten SBB,39.0609083483629,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6225.02: Halbtaxabonnemente SBB,7.230116513601055,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6225.04: Abonnemente für regionalen oder städtischen Verkehrsverbund,24.634382852614674,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
63: Nachrichtenübermittlung,215.75397206393293,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
631: Posttaxen,3.6726383473666586,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6310: Posttaxen,3.6726383473666586,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6310.00: Posttaxen,3.6726383473666586,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
632: Apparate und Dienstleistungen für Telekommunikation,212.08133371656632,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6322: Festnetztelefonie [2],103.84409605290308,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6322.01: Festnetz: Abonnementsgebüren oder Pauschalgebühren [3],80.4235311484444,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6322.02: Festnetz: Gesprächsgebühren,12.09200987609597,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6322.03: Festnetz: Gebühren fürs Internet [4],11.328555028362706,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6323: Mobiltelefonie,87.17866762090588,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6323.01: Mobiltelefonie: Abonnementsgebüren oder Pauschalgebühren [3],71.07958615477271,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6323.02: Mobiltelefonie: Gesprächs- und Internetgebühren,16.099081466133164,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6324: Dienstleistungen von Internetprovidern ohne Telefonabonnement [2],7.94357937519541,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"66: Unterhaltung, Erholung und Kultur",621.5753724591224,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"661: Audiovisuelle-, Foto- und EDV-Ausrüstung und Zubehör",87.2219889037198,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6611: Radios, Audio-, Fernseh- und Videogeräte",31.492618546268908,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6611.00: Radios, Audio-, Fernseh- und Videogeräte",31.492618546268908,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6613: Computer, Büromaschinen und andere Peripheriegeräte",41.38905844608602,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6613.02: Drucker, elektronische Agenden und anderes Informatikzubehör",14.994837123722327,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6614: Tonträger, Datenträger, Videokassetten und Filme",10.973457469672999,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6614.02: DVD und VHS, unbespielt oder bespielt",6.337392644057328,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
662: Weitere Ausstattung und Artikel für Unterhaltungszwecke,145.37463584516868,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6622: Spielzeug, Gesellschaftsspiele und Zeitvertreib",27.087010566068727,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6622.01: Spielzeuge,12.776970281048245,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6622.04: Sammlungen und sonstige Waren für Unterhaltungszwecke,6.376105478735258,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6623: Sport- und Campingartikel sowie Zubehör,10.23916203220379,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6624: Pflanzen und nicht dauerhafte Güter für die Gartenpflege,26.274498889028017,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6624.00: Pflanzen und nicht dauerhafte Güter für die Gartenpflege,26.274498889028017,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6625: Haustiere und Produkte für deren Haltung,74.0220970702901,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6625.01: Haustiere und Produkte für deren Haltung,33.88971535861011,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"663: Dienstleistungen für Sport, Erholung und Kultur",188.97905421775442,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6631: Dienstleistungen für Sport und Erholung,101.18417954020924,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6631.02: Dienstleistungen von Sport- und Freizeitanlagen, ohne Skilifte",24.5167688480002,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6631.03: Billette und Abonnemente für Seilbahnen, inklusiv Skilifte",10.138898811960278,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6631.05: Sport- und Bastelkurse,18.28818459132202,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6631.06: Musik- und Tanzkurse,24.606917395267896,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6631.07: Beiträge an Sportclubs oder -vereine,5.823744642172088,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6632: Kulturelle Dienstleistungen,85.0562474742916,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6632.01: Theater und Konzerte,15.427358274890679,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6632.02: Kino,5.6675322997960365,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6632.03: Museen, Ausstellungen, Bibliotheken, zoologische Gärten u.ä.",7.202583207799186,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6632.04: Radio- und Fernsehkonzession,34.52584074091677,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6632.06: Abonnemente für Kabelfernsehen [5],13.090421442723091,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"664: Bücher, Presseerzeugnisse und Papeteriewaren",60.23932831853696,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6641: Bücher und Broschüren,27.940526625923717,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6641.00: Bücher und Broschüren,27.940526625923717,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6642: Zeitungen und Zeitschriften,18.44469829672108,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6642.01: Zeitungen und Zeitschriften, Einzelausgaben",3.407782180813696,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6642.02: Zeitungen und Zeitschriften, Abonnemente",15.036916115907381,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6643: Übrige Druckerzeugnisse,13.854103395892167,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6643.01: Übrige Druckerzeugnisse,3.9426350073110217,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6643.02: Schreib- und Zeichenmaterial,9.911468388581145,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
665: Pauschalreisen,139.76036517394232,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6650: Pauschalreisen,139.76036517394232,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6650.00: Pauschalreisen,139.76036517394232,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
67: Schul- und Ausbildungsgebühren,81.77960840486455,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
670: Schul- und Ausbildungsgebühren,81.77960840486455,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6700: Schul- und Ausbildungsgebühren,81.77960840486455,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
68: Andere Waren und Dienstleistungen,217.8516164339246,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
681: Körperpflege,113.00037977134893,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6811: Apparate und Artikel für die Körperpflege,66.05357544608053,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6811.02: Nichtelektrische Apparate für die Körperpflege,4.3404012823341285,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6811.03: Nichtdauerhafte Artikel aus Watte und Papier für Körperpflege,11.263175673623115,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6811.04: Körperseife und Badezusatz,3.451422143981619,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6811.05: Haarpflegemittel,6.726811059180854,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6811.06: Zahnpflegemittel,2.757735268886359,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6811.07: Sonstige Körperpflege- und Kosmetikprodukte,34.85835944368358,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6812: Coiffeur und Körperpflege,46.94680432526842,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6812.00: Coiffeur und Körperpflege,46.94680432526842,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
682: Persönliche Ausstattung,36.440501486557345,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6820: Persönliche Ausstattung,36.440501486557345,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6820.01: Schmuck und Uhren,20.738078105730914,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"6820.02: Reise-, Leder- und Babyartikel",13.672766603730134,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"683: Soziale, finanzielle und andere Dienstleistungen",68.4107351760183,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6832: Finanzielle Dienstleistungen,20.70793508097109,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6832.00: Finanzielle Dienstleistungen,20.70793508097109,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6833: Beiträge an Organisationen und Vereine,7.001861398562875,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6833.02: Beiträge an Gewerkschaften oder Berufsverbände,3.5727976437950444,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
6833.05: Beiträge an andere Vereine,1.64341473898214,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
30: Obligatorische Transferausgaben,2072.292728576428,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
31: Sozialversicherungsbeiträge,834.79761563837,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
310: Sozialversicherungsbeiträge,834.79761563837,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3100: Sozialversicherungsbeiträge,834.79761563837,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"3100.01: AHV, IV und EO: Beiträge",354.5611392561421,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3100.02: Arbeitslosenversicherungsbeiträge (ALV),55.220699858254704,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3100.03: Nichtberufsunfallversicherungsbeiträge (NBU),60.225478555188594,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3100.04: Pensionskassenbeiträge (BVG),362.3198702568749,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
32: Steuern,664.9975570957336,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
320: Steuern,664.9975570957336,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3200: Steuern,664.9975570957336,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3200.02: Direkte Bundessteuer,85.68357184073078,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3200.03: Kantonale Einkommens- und Vermögenssteuern,185.22735984545494,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"3200.04: Kommunale, Kirchen- und andere Einkommens- und Vermögenssteuern",147.02066132713904,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3200.05: Nicht aufteilbare Einkommens- und Vermögenssteuern (Kanton und Gemeinde) [6],183.4376709548013,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
33: Krankenkassen: Prämien für die Grundversicherung,572.4975558423238,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
330: Krankenkassen: Prämien für die Grundversicherung,572.4975558423238,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3300: Krankenkassen: Prämien für die Grundversicherung,572.4975558423238,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3300.01: Krankenkassen: Prämien für die Grundversicherung,559.5500243602971,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3300.02: Krankenkassen: Prämien für die Unfallversicherung (ohne Berufsunfälle),12.947531482026774,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
35: Monetäre Transferausgaben an andere Haushalte,244.9865834075646,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
36: Monetäre Transferausgaben an andere Haushalte,244.9865834075646,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
360: Monetäre Transferausgaben an andere Haushalte,244.9865834075646,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3600: Bezahlte Alimente und Unterstützungsbeiträge,244.9865834075646,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
3600.02: Unterstützungsbeiträge an andere private Haushalte,46.47403875555709,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"40: Übrige Versicherungen, Gebühren und Übertragungen",513.5069215868565,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
41: Krankenkasse: Prämien für Zusatzversicherungen,139.94529600153678,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
410: Krankenkasse: Prämien für Zusatzversicherungen,139.94529600153678,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4100: Krankenkasse: Prämien für Zusatzversicherungen,139.94529600153678,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4100.01: Prämien für die Spitalzusatzversicherung,65.63510750249225,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4100.02: Prämien für weitere Zusatzversicherungen,74.31018849904454,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
42: Übrige Versicherungsprämien,154.75393567010184,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
420: Übrige Versicherungsprämien,154.75393567010184,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"4201: Prämien für die Haushalts-, Haftpflicht-, Brand- und andere Gebäudeversicherungen",53.85587949735207,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4201.01: Prämien für die Hausratsversicherung (Haushaltsversicherung),13.119511799001671,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4201.02: Prämien für die private Haftpflichtversicherung,5.873278312423525,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4201.03: Hausrats- und Haftpflichtversicherung: kombinierte Prämie,19.838512043816436,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4201.04: Prämien für Brand- und andere Gebäudeversicherungen,15.02457734211043,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4202: Prämien für die Fahrzeugversicherung,85.41237070222951,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4202.01: Versicherungsprämien für motorisierte Fahrzeuge,85.17167242710552,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4203: Prämien für andere Privatversicherungen,15.485685470520274,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4203.01: Prämien für die Rechtsschutzversicherung,5.191693099766367,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"4203.02: Organisationen mit Versicherungsanteil (Rega, ETI-Schutzbrief usw.): Beiträge",7.041137731755702,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
43: Gebühren,54.71936778543476,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
430: Gebühren,54.71936778543476,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4300: Gebühren,54.71936778543476,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4300.01: Liegenschaftssteuer,8.678464538714081,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4300.02: Fahrzeugsteuer,29.82570731532616,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4300.06: Andere Gebühren,4.270587389225712,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"44: Spenden, gemachte Geschenke und Einladungen",164.0883221297832,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
442: Gemachte Geschenke und Einladungen,142.8378810603035,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4423: Gemachte Einladungen in Gaststätten,58.20558104115704,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"4423.01: Gemachte Einladungen zu Mahlzeiten in Restaurants, Cafés und Bars",27.330232496244065,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"4423.02: Gemachte Einladungen zu alkoholfreien Getränken in Restaurants, Cafés und Bars",7.020596182402763,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"4423.03: Gemachte Einladungen zu alkoholischen Getränken in Restaurants, Cafés und Bars",9.612695366399755,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4423.04: Gemachte Einladungen zu Mahlzeiten in Selbstbedienungsrestaurants,11.044416443229869,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4423.05: Gemachte Einladungen zu alkoholfreien Getränken in Selbstbedienungsrestaurants,1.0453216018934925,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
"4427: Gemachte Geschenke: Unterhaltung, Erholung und Kultur",19.86325629827917,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
4428: Gemachte Geschenke: andere Waren und Dienstleistungen,43.693616578505086,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
80: Prämien für die Lebensversicherung,187.97389062688993,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
81: Prämien für die Lebensversicherung,187.97389062688993,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
810: Prämien für die Lebensversicherung,187.97389062688993,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
8100: Prämien für die Lebensversicherung,187.97389062688993,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
8100.01: Prämien für die Säule 3A (gebundene Lebensversicherung),164.16159253897126,2012,Anderer Mehrpersonenhaushalt,Haushaltstyp
50: Konsumausgaben,5053.597655650183,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
51: Nahrungsmittel und alkoholfreie Getränke,603.0660478429284,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
511: Nahrungsmittel,550.8485288690231,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
5111: Brot und Getreideprodukte,101.99632819188005,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
5111.01: Reis,2.698136155401228,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
5111.02: Teigwaren,10.242685154921972,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
5111.03: Brot,26.430201829876562,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5111.04: Gebäck, süsses und salziges",41.40658655553626,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
5111.05: Sandwich,3.4074466570771964,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
5111.06: Weizenmehl,1.1342092388741496,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5111.07: Übrige Mehle, Stärken, Griesse, Flocken und Getreidekörner",2.4891662060596245,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
5111.08: Andere Produkte auf Getreidebasis,14.187896394133068,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
5112: Fleisch,140.09087579690674,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
5112.01: Rindfleisch,21.719312156351997,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5112.03: Schweinefleisch, frisch oder tiefgekühlt",17.034886571988576,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5112.06: Geflügel, frisch oder tiefgekühlt",25.496426353499746,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5112.08: Andere geniessbare Fleischwaren inkl. Innereien, frisch und tiefgekühlt",7.639278890525529,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5112.09: Würste, Wurstwaren und Pasteten",27.217190198690357,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",15.313080635597215,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",6.504963551453847,2009,Anderer Mehrpersonenhaushalt,Haushaltstyp
